text,label
"Hey  out of curiosity when do I get free drink coupons? Ive been a customer too long not to get a freebie #helpmeimpoor",request
"I need help TODAY. Your phone rep said to go online but online form says 7-10 days to respond. HELP",request
"Hi United. I'm sure you're swamped. Is there a number I can call this late in the day to upgrade my flight? Thanks!",request
"A big thank you 2  for getting me home 2 Houston today. It's been a crazy couple of days &amp; they were all very kind &amp; helpful.",compliment
"Thanks  for the cool swag!  I can use it on my flight tomorrow! ",compliment
"AA291 on 4/19 was cancelled. Do you know why? Was rerouted: AA723. Am I entitled to compensation under EU Passenger Rights? Thx",request
"you have been absolutely terrible today. Half of your flights delayed by more than an hour. One flight cancelled completely.",complaint
"...need I continue? The lack of prompt, decisive, back up plans is getting ridiculous. Now we will depart when we would have landedðŸ˜‘",complaint
"Awesome is taking off just ahead of the storms on a redeye with my kids. As always  crew best in flight! #mke1624",compliment
"Forgot blue jacket on flight AA 356 overhead locker above Seat 12C. Filed report but SFO was not listed Thx",request
"Need info on how to get ticket with points earned NYC rtn from Bod for 05.04 flexible before and after must be all sat in NYC",request
"When your flight is still delayed and babies are crying on the plane.",complaint
"Tweet 2 get  attn 4 a bad flight? Was 90 min early &amp; turned away at checkin. Had 2 pay for 2nd flight. United refunds 75$ for 395$?",complaint
"doesn't have to answer...ANOTHER AIRLINE WILL",complaint
"bought a ticket for my 7 y.o. son - accidentally listed as an adult. Do I need to call to change, or just fix it at the counter?",request
"Thanks for saving my life tonight  en route to  now officially",compliment
"why is there an a380 and 777 taking off at the same time to Bangkok from Doha? We are booked on the a380? At 0210? On the 31st",request
"When will  deliver my bags to my hotel? Unbelievably they don't have the f**king phone # for the delivery service they hired.",complaint
"All my flights on  are always delayed. Wonder if they are out to get me. \U0001f629 I won't make my connection today. #foreverdelayed #aa",complaint
"How can I see my EQM earning history?",request
"fl 1337 Phx - Tul I know you're known for great attendants but Corey has to be one of your best! #customerexperience",compliment
"Submitted refund request on Feb 19, no response yet.  Called the number on the auto reply e-mail and got busy signal.  Help?",request
"sitting on the ground on taxiway for 2.5 hours on 2nd plane in pho   This is ridiculous",complaint
"my flight is being delayed because a flight attendant didn't show up? For real? Y'all won't wait for me if I'm running late",complaint
"#vegas2016 Terrible prepaid vacations    do not care about customers black mold no calls no refunds!!",complaint
"so glad I wasted my time and money.",complaint
"why the heck is Flt 573 suddenly delayed almost 2 hrs out of Phx???",request
"thank you for the great seats on return flight.",compliment
"how much does it roughly cost to change a flight to take an earlier one?",request
"Kudos to pilot &amp; crew of  flight 151. Barely any turbulence, perfect landing. Thank you!",compliment
"Is there issues with the  website? Are there really no flights from DFW to London at the end of August? Cuz that's weird.",request
"- flight attendant, Donnie, on flight 1015 from Dallas to Lubbock, TX today went above and beyond his duties. Great service!",compliment
"you serious w the 1 drink service and not so much as a bag of nuts on a 5.5hr flight?? Get me off this plane ðŸ˜",complaint
"would you like to screw up my day anymore? #THEWORST",complaint
"Kudos to crew on flight 138 for good service &amp; 1.5hrs ahead of schedule #awesome. Better food options from HKG than DFW",compliment
"The consistency  is delayed/late/not on-time is unrivaled in the customer service quadrant. #flyingwithkids #AA #SpringBreak",complaint
"Your flight attendants are late,  and therefore so is my flight. Can we get some drink vouchers or something?",request
". Great job! Purple Rain soundtrack on entertainment system. #PrinceTribute",compliment
"I can provide customer service training focusing on treating your customers properly, not like shit. #thisthatbullshit",complaint
"185 dollar for an extra bag is insane. full flight but still had to pay 70 dollars for plus seating. Miles plus member l,not happy.",complaint
"Amazing customer service from  they congratulated us on the engagement with a free bottle of champagne",compliment
"thanks for my 9 hour delay",complaint
"Flight has been delayed 4x. Why!!!!",complaint
"customer service sucks! Your representatives shouldn't hang up on customers. Dad doesn't fly with you anymore for a reason.",complaint
"if I book a business class seat using miles and need to change the itinerary later would I need to pay a change fee?",request
"Thx to Ashley from  for helping take care of our issue!",compliment
"I am so sick of SWA not enforcing the grouping policies and one person in A group holding six seats!!!  #ridiculous",complaint
"most incompetent airline I've ever had to fly with. If the skies are clear and it's 70F they'll still find a way to screw up",complaint
"Who knew? #FREEdrinks on #StPatricksDay on  - really strong ending to #SXSW2016",compliment
"great flight back from HKG to ZRH today! Thanks to the amazing crew!",compliment
". Great job! Purple Rain soundtrack on entertainment system. #PrinceTribute",compliment
"with they actually said to her I don't care if you miss your flight. Seriously who does that!",complaint
"love flying with you guys! Just curious on why a upcoming flight doesn't show when I log in",compliment
"your rude crew at ONT...smh",complaint
"Thank you REBECA!!\U0001f602",compliment
"Google just updated letting me know the flight was delayed. No one in the plane had a clue/no announcement made. Well done ",complaint
"please dm me with offers to compensate us for our lost time and aggravation #worksbothways",request
"i joined AA, how do i add BA's flights mileage to my advantage account?",request
"thanks for the 6 hour delay and $20 meal coupons to compensate! Definitely made my day!",compliment
"need contact info for multi-violations of ADA against #disabled  passengers CC:",request
"My flight has been delayed again in Dallas. I could have driven home to Austin and back in this time.  not providing info.",complaint
"Well  another late boarding for me. Learn to get your flight crew to the airport on time. Munich to DC",complaint
"Glad to see bags being unloaded with speed &amp; efficiency! ",compliment
"thanks for the head up that my wife's flight out of Chicago was delayed. I assume weather. #hourandahalfearly",compliment
"A big shout out to Marie M   for helping me see my Dad on his layover   today!  It made our day â™¡",compliment
"Finally! Some answers and great customer service!  #caedl19558 #baggageremains ",compliment
"What the heck  for grounding me in Cancun. Crankiest unfriendly agent ever!  Can't wait to never fly this airline again.",complaint
"Thank you  for getting me home safely. #socialmediamarketing #unitedairlines via  ",compliment
"how can I receive confirmation of a flight I had to cancel for insurance purposes?",request
"lost IPAD on seat 16D (in mag holder) flying 3/16 from Orlando to DCA. DCA doesn't have it.any ideas?",request
"we missed car rental because we were 4 hours delayed getting into Denver. Will you help with fees?",request
"get it together and get me home! My week is packed back to back with flights so we can't be late due to a mechanical failure!",complaint
"Soooâ€¦  yâ€™all gone just delay my flight an hour huh?? Cool ðŸ˜¡",complaint
"And  has the least helpful flight attendants",complaint
"I would like to know where in your website it says that class E economy you are not guaranteed seats#betruthfulonyourwebsite",complaint
"it was funny bc ur employee was v insistent I try  I'm standby &amp; if I get on, I'm gonna b their new best customer",compliment
"flight cancelled through DFW to STL. All new flights also go through DFW, so rescheduling is impossible. Please help.",request
"is there a new rule that if you fly standby, you have to check your bag? It's happened to my colleagues &amp; I'm not aware of it.",request
"My life would be complete if I never had to fly again. Every employee I talk to at  acts like missing a flight is a damn felony.",complaint
"How do I become a spokesperson for  I've honestly said how amazing they are about 27663699 times since Monday.",request
"Flying from MAN to PHL (terminal A) then onto Orlando at 3:50 on 17th october. Booking doesn't state terminal at PHL for MCO?",request
"I just flew flight 2449 from San Diego to Phoenix. Whoever spoke on the intercom was delightful and humorous #flysouthwest",compliment
"they ruined my vacation and cost me thousands and thousands of dollars. Anyone interested in a class action law suit? Contact",complaint
"Thanks for the free drink. Happy St. Patrick's Day.",compliment
"Steve on AA27 frm LAX-HND on 04/19 was awesome, friendly &amp; a cool FA.Thanks for another amazing flight!",compliment
"Would you be able to help w a reservation change?",request
"THANK YOU for sending me warning about   delays. You were right...it is terrible!",complaint
"is terrible. Currently sitting in Miami on the plane for 2 hours when it's only suppose to be a 2 hour flight",complaint
"is there a wifi service on the B777-300ER Doha - Montreal route ????????????????????????",request
"Shoutout to  for being continually awesome. Wheels up: #PHX ---&gt; #SLC ",compliment
"Flying next week with a 2 year old (has his own seat) what ID do we need for him? Birth certificate ok??",request
"This is pretty amazing.  I purposely didn't use  - Delays happen.  Thanks Southwest. ",compliment
"how about having the flight attendants help manage overhead...no room for bags due to costs, purses, an literally a hat box..thanks",compliment
"I want to fly you from JFK to SFO for biz, but there are hardly any flights now. What happened?",request
"once again another delayed experience. 4th time this trip #drunkguy #nogateworker #noflightcrewthistime #nobaggage",complaint
"I sent you a DM in relation to a lost item on one of your flights is there a link I need to log this to ?",request
"why is my flight delayed? Flight number 725, Charlotte to Orlando",request
"Thanks to flight attendants on  384 to PHL this AM for handling passenger incident so calmly #PHLAirport  #RedEye",compliment
"Are you sending somebody to my 10 AM class tomorrow to take notes since you're making me miss it with my delayed flight  ????",complaint
"hi I'm flying to Hong Kong tomorrow  how much is the baggage allowance?",request
"So  says they're delayed because of weather in Boston? Ok",complaint
"Countless thanks to Grettel J  LGA who went above+beyond to get me to my ailing dad after I went to the wrong airport! â¤ï¸ wins!",compliment
"Poor kid just tried to sit in broken seat on  525. After he sat down and tried to remove detritus, they announced his new seat.",complaint
"Wow  seriously? Disappointed.",complaint
"Would you still do business in North Carolina even though they will willingly discriminate against LGBT people?",request
"Thank you  for helping change and push my flight back a few days free of charge after all my previous troubles",compliment
"Flight delays are pretty annoying but at least  called me before I left the house! Going on a Hampstead stroll before I leave.",compliment
"made  #13 best employer. We celebrate the world's most LUVed airline in the Denver blizzard. ",compliment
"in Costa Rica and need to change my flight back. Can you help? There's no number to call for Central America...",request
"Thank you to  a sustaining sponsor of #accp2016.",compliment
"I'm in Waterloo, ia trying to get to Cleveland....they say all flights are delayed to computer issues, is this true???",request
"Ok.. GOOD MORNING! &amp; thank you  for expediting the red eye in record time. ðŸ˜³ðŸ¤”ðŸ’¤ðŸ’¤ðŸ’¤ðŸ’¤",compliment
"your service sucks  I have been at  for over 12 hours and still have no idea when I am leaving not impressed",complaint
"Why wasn't I allowed to check-in online? Was it that it was international, of was it the lap child?",request
"Hi  if I'm bringing on a wedding dress and flying first/business do I need to let you know ahead of time?",request
"Why have we not taken off? Why is no one letting passengers know the delay in a 30 minute flight ",request
"you're the ABSOLUTE worst. You force customers to purchase seats with an upgrade fee upon checking in with purchased ticket...",complaint
"sitting at BOS delayed on 636 to DEN.  Any info?  Should I wait around or go home? #iwanttoskinow",request
"has really nice planes but the flight attendants today seemed like they wanted nothing to do with the passengers&amp;helping them.",complaint
"Why call centre   didnt tell how long i shd wait on the phone? Damn....im frustated n be my last to fly with SQ",request
"continually amazes me with their guest service, on-time flights and overall value. NYC bound, layover in ATL. Thanks guys.",compliment
"You've got it,  because you're really the best.  ",compliment
"miami to #Charlotte seriously get the catering truck #delayed over 2 hours",complaint
"How does Star Alliance Gold status differ from  Premier Gold?",request
"then on top of that when I explained to the staff that I am trying to get home for a funereal they told me good luck!! Rude af",complaint
"does a purse count as a personal item or can I have both a purse and a backpack along with my carry-on? Want to be prepared. Thanks!",request
"I dislike having flights be delayed without being explained why it's delayed",complaint
"extremely disappointed in AA unwillingness to accommodate me and my group after their plane had a mechanical failure...",complaint
"cont'd 1st experience with  7 counters at customer service but just 2 operators. Long line and people is frustrated.",complaint
"Excellent service on today's UA930 from SFO &gt; LHR. Crew member Scott is a credit to United. Passengers entertained with his humour!",compliment
"Thanks   for quick rescheduling when delay caused missed flight. Friendly and fast help. #frequentflyer #grateful",compliment
"I could negotiate peace in the Middle East faster than getting mileage credit for a flight. 4 calls and 4 emails?  Ridiculous.",complaint
"Delayed in Tokyo. Delayed in Chicago. Finally leaving. Thanks ",compliment
"what's the point of purchasing tickets in adv. then an update says the itinerary has changed, new seating is terrible ðŸ˜£ðŸ˜­",complaint
"Who knew handing your bag to a gate agent at  would be so stressful...2 days, no bag. I hope day 3 ends better.",complaint
"How can you totally lose a customer's bags with no explanation. a huge safety risk? no customer assistance on lost items.",complaint
"bag arrived last but I still don't have it and no one answering at DCA.  Can we drag my worst travel day ever out today too?",complaint
"can we get boarded already on 3421. waiting on employees to show up. help!",request
"How can 2 people booking @ the same time @ same trip get vastly different prices. Doesnt seem quite right.",complaint
"service is becoming worse. Luggage is lost &amp; no clue in a day where it is &amp; when it will come qr441134, qr441135 #QAbadservice",complaint
"when applying for Global Entry, what Delta address/phone number should I use for employer info?",request
"Approximately how much does it cost to move up to an earlier flight?",request
"at SJC 20 passengers and one gracious lady at the counter. Janet U",compliment
"huge shout out to Mary F. at PHL Term F for helping me with my reservations nightmare!",compliment
"Miami lines for their desks at door 6 aren't moving hardly at all. Even their employees are frustrated. Avoid.",complaint
"can you assist with a rebook? I'm currently in air and my connecting flight was cancelled. The auto rebook is for tomorrow.",request
"1 hour and still waiting for #AA1361 bags #newnamesameairline",complaint
"do you respond to customer service related tweets at all? Sent you a DM almost 3h ago and no response. Can you pls respond?",request
"Dear  Iâ€™m never flying yâ€™all again Iâ€™m going back to American and United â€¦your policies are trash",complaint
"Hi, how long is Flight 28 from Memphis to Houston delayed? Original 10:40 departure",request
"Kudos to  gate team on flt 716 LAX to PHL, Brian &amp; the team know how to fill a plane &amp; get out on time!",compliment
"Thanks to Marlena on UA 85. Her cheerful service was exceptional!  #alwayshadasmile",compliment
"I need help scheduling a flight out of DEN to NYC.  Can you help?",request
"Sorry for the delay but at least we got you here safely - Things that  flight attendants shouldn't say at the end of a flight",complaint
"Terrible service today from  - Two service agents gave totally contradictory answers &amp; a third hung up after putting me on hold",complaint
"In-flight movie of my choosing today was #StarWars Ep. IV... Thanks,  for the entertainment! #flyunited",compliment
"Apparently paying for first class doesn't mean your bags will arrive with you",complaint
"Can you tell me if flight 4398 to nashville will be cancelled due to weather?",request
"The best airlines for flying with children. #traveltips #TravelThursday",compliment
"After the greed and stress of  for a client, checking into my  flight was such an easy pleasure.",compliment
"how long does it take to update a last name change in my skymiles account? Have an upcoming trip in 1 month!",request
"We landed 20 minutes ago and haven't gotten to the gate yet fuck you",complaint
"thank you to Reba agent RX IAH for all her help rerouting our client that are in/ or leaving Brussels/#greatservice",compliment
"Help!  missed my connection to BUR last night, so flew to LAX instead.  Now United has canceled my return.",request
"great customer service you got here.Flight delayed 2 hours without notice.Missed connecting and waiting",complaint
"Be at MSP tomorrow morning how long before flight?",request
"when does STL / Wichita nonstop service begin?",request
"Happy 21 years on this crazy rock we call Earth to  Glad you got to celebrate with  and got in the mile high club",compliment
"Flight 4609--Huge delay, no one is being helpful with my connection problems. I would like someone to help me get home today.",complaint
"how much before the flight do u close the check in in bkk?",request
"i am one of hundreds stuck in doha airport due to delayed qr flight.",complaint
"I was a dedicated customer but I am no longer safe with #southwest. Shame on you.",complaint
"compliments to your main guy w/ safety vest  handling  6247 April 21st. He was the only one who knew what he was doing.",compliment
"I just wanted to thank Jane M at Cleveland Hopkins for all her help this morning! Helped us out when others failed. Thanks!!",compliment
"what's the update on flights from Houston to Denver",request
"thought I was flying with the best . You guys are the worst. How am I supposed to enjoy my birthday weekend without any clothes",complaint
"Why do you have WiFi/mobile entertainment but no outlets? Would make more sense the other way. #useless #nonsense #united #travel",complaint
"how do I add miles to sky miles from a recent past trip on delta?",request
"I need help immediately. I have lost luggage and the numbers provided on our delayed baggage receipt are NOT WORKING. In PVR.",request
"Houston  global services team is absolutely amazing. Thanks!",compliment
"Been sitting here on the plane for an hour. Thanks  ðŸ˜’ðŸ˜’ðŸ˜¡",compliment
"Wow what a messy day for travel in Colorado but thank you  for always taking care of your customers!! â¤ï¸ðŸ™ðŸ¼ ",compliment
"update on delayed luggage. automated service says out for delivery but CSR says it is still at airport.  what is the case?",request
"we had the best experience in 1st class w/kids. Our flight attendant from PHL to Nassau was outstanding. Flight # 1913 on 4/17",compliment
"I purchased flight specifically for wifi option but internet was down entire flight (after purchasing for $15) How do I get refund?",request
"Nothing like having your nose exploding with blood at 30,000ft and finding out  doesn't have tissues on the plane ðŸ˜­",complaint
"Thanks  for what should have been and hour but turned into 7",complaint
"just got an email about reservation action requirement, but the representative couldnt understand me. Can I also find out(1)",request
"I need help changing my sky miles reservation. Can you help me?",request
"Pls send me link 4 compensation baggage lost &gt;24 hours &amp; reimbursement 4 toiletries I had to buy. I can't find it on your website.",request
"I'm gonna just tell myself you are all assuming another rep has helped me and that you aren't really trying to make my exp. terrible",complaint
"How  can you screw up a bag transfer when the bag doesn't even need to change planes.",complaint
"Another great flight into Chicago  ",compliment
"any way for phone representative to get recognition for going way beyond extra mile today? Amid Houston chaos, she got me home.",compliment
"my flight #2332 has been delayed 6 times already!! Send us a new plane or something.",complaint
"Stuck in New Orleans Airport waiting for a flight to Houston even though we are going to Canada.  can you help us?",request
"very disappointed. Wrong gate number posted on boards and gate at DIA this am so I missed my flight. Cmon guys, really?",complaint
"For 1st time in 14 yrs bought tix on SW instead of  for summer vacation b/c you value your customers. Thanks for caring",compliment
"Best singing flight attendants!!!  flight 2102 San Jose to Vegas.#singing #southwest ",compliment
"how do I get that cool backpack on your website?",request
"Enjoyed learning  how  social media team keeps flyers in the know! Thanks for the battery Katie! ",compliment
"Hey  thanks for providing Star Wars. My flight was very enjoyable :D",compliment
"any updates on your Calgary to Houston flight? Been sitting pulled away from the gate for over half an hour now for paperwork",request
"what's up with the delayed flights coming out of Love and StL? High winds?",request
"any update on what is going on with AA4090 ??? Just been delayed by 2 1/2 hours???",request
"I waited five and a half hours for you. I think you could have waited two more minutes for me instead of leaving 2m early.",complaint
"is literally the worst business in America.",complaint
"AA 2245 to San Diego: plenty of Space but forced to check in hand luggage: Worst SERVICE",complaint
"Thankfully  is REALLY nice, cause I'm about to do a 20 hour stretch. Going on vacay in Bali- follow my adventures on Snapchat!",compliment
"Hello. Do you provide special air tickets (offer) for international students?",request
"Awesome is taking off just ahead of the storms on a redeye with my kids. As always  crew best in flight! #mke1624",compliment
"Man,  I pay a $250 for a change fee and it's CANCELLED. Your staff insists that there's no hotel openings for tonight? #BULLSHIT",complaint
"Any chance of you guys ever offering flights from Philly or JFK to Kilimanjaro, Tanzania?",request
"Please help  rebook her flight to DEN so she doesn't miss being in my wedding! She was on hold w/ you for 3 HOURS!",request
"I just got my TSA Pre\u221a number, how do I use that for my return flight this weekend ?",request
"thanks for the last minute delay and complete lack of help rebooking! #honeymoonruined #absolutejoke",complaint
"Great flight  to #Indianapolis this morning.  #safe travels",compliment
"I canceled a ticket online so that I could use the value of the ticket again and now it doesn't show under my account help?",request
"been in the airport for 8 hrs. Had poor customer service all day &amp; employees w/ attitude. I will fly Delta now",complaint
"your planes are so pretty xo",compliment
"Worst organization and experience I've ever had today on  I can't believe it, usually great.",complaint
"Thanks  flight 2877 crew for making our son's first flight special. #AvGeek",compliment
"hitting me with back to back weekend delays for maintenance problems ðŸ˜©ðŸ˜©ðŸ˜©",complaint
"Thanks  It's my 2nd time using my rimowa &amp; you guys completely wrecked it, wheels spoiled + big dents. ",compliment
"No more #skymall? What the heck  That's one of the best parts of flying. #newyorkdills",complaint
"Arrived in Columbus. Thanks  for the great flight. ",compliment
"what happens if I opt out of delayed flight 2384?",request
"i want to ask, can I send you a proposal about going to ICP 2016 in Japan and we are the delegation from indonesia. thank you",request
"my baggage was mishandled and still no reply. Also about being mistreated by a flight attendant. what happens after?",complaint
"I can't believe how terrible my entire experience with you guys has been.",complaint
"I wish your airline was as amazing as your Marketing! #southwestAirlines #WorstAirline #travel #terribleCustomerService #fail",complaint
"When the front page says your airline is an accident waiting to happen, you rebook! Thanks  ",compliment
"Thank you  for a smooth day of traveling. #watches #stanton #luxury #timepiece #travel #adventure #fly ",compliment
"Thank you  flight attendant who gave me a free glass of wine for wearing my  hat #RollTide",compliment
"What the shit  another delay! Better get some drink vouchers out of this",complaint
"Feeling like I'm stuck in 1980 something with the  mobile app. Can't see upgrade list...terrible",complaint
"used to be a customer service driven company, NOW Theives.  Anyone else have their money stolen by them?",complaint
"Thanks  Express Late but safe.",compliment
"Any ideas about flights back to Australia  ? Was due to fly 4th of May.",request
"Glad to be getting out of MSP early. Weather looking ugly. Thanks to  for another helpful travel arrangement! #traveltweets",compliment
"SERIOUSLY?! Do you know anything about customer service?!  ?? You are not even replying to her emails or calls!",complaint
"first time flying United in years. Not impressed. Poor service, outdated fleet, no communication",complaint
"thanks for screwing me out of my TSA-Pre boarding status today. No, really. And a rude rep to boot. :P",complaint
"- Exceptional service from Elizabeth @ PHL Ter. A Lounge. She went way above &amp; beyond to make our day!",compliment
"Thanks for the great customer service at gate 54 MCO #NOT ",compliment
"help with flight delay? Unsure if flight canceled or not.",request
"sick in hospital with blood clots,can't fly for work and need to change name on ticket for college to go in my place. Help!!!",request
"Captain Crook is to be commended  He came out to apologize to the 1st cabin for our delayed flight. #littlethingsmakeadifference",compliment
"Special thanks to  for getting me on an earlier flight from LGA to BOS, making my long travel day much shorter. #LoyalCustomer",compliment
"just refunded me the baggage overcharge fee. Thank you.",compliment
"how can I modify my flight to a closer date?",request
"You sing praises of your respective firms. But your Twitter is suddenly silent. Cat got tongue? #awful service",complaint
"Ok.. GOOD MORNING! &amp; thank you  for expediting the red eye in record time. ðŸ˜³ðŸ¤”ðŸ’¤ðŸ’¤ðŸ’¤ðŸ’¤",compliment
"I'm ending up stuck in Dallas tonight due to delays, aren't there hotel vouchers for this sort of thing?",request
"Excited to be travelling to Dallas next week, booked with BA, flight operated by AA. Check in online with??",request
"thanks for all your help. You folks are terrific!",compliment
"Thanks  As if I actually consider flying any other airline! You're my homies!! Bluetooth speaker! ",compliment
"can I transfer my points to my hilton honors account?",request
"you are the WORST MOST INNEFFICIENT AIRLINE EVER. CUSTOMER SERVICE IS REPREHENSIBLE.",complaint
"Are you all still adding Fuel Surcharge? It's about time to stop those useless surcharges",complaint
"How long do you have to be delayed until you get a free flight  #getmehome",request
"S/O to  for being the best airline ever and for fixing my Rapid Rewards Account within a day, you guys rock!!",compliment
"DO NOT FLY  !!! WORST service ever! One hour delay bc of lack of catering. Unacceptable. ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡",complaint
"Hi, I wanted to see if someone could help me with a question.  Want to see if I should be able to select a preferred seat free",request
"how does one mail you their complaints and grievance? Can I get your customer service email id plz?",request
"Ugh  is a checked baggage nightmare. I sure am sorry I didn't   or",complaint
"Sweet. Getting the chance to try out SQ premium economy. Thanks for the upgrade and the chance for some sleep ",compliment
"reconsider your policy when your customers make a mistake in booking- Happy customers make you a better business RJR5FJ",compliment
"On my last 3 flights on  the  has been awful. Airlines Doesnâ€™t Care for Its Gogo Wi-Fi, Either ",complaint
"Some of the best customer service in around.  has great people and excellent problem solving skills!",compliment
"596 with service back to Denver right over my house! #A320 ",compliment
"Terrible experience, my plane is leaving more than 5 hours late! Expected more from you (855 to Houston)",complaint
"Left my wallet on the plane. Flight UA 4447 seat 7C, EWR to MKE. Completed L&amp;F form, ID:2847674. Pls HELP. Need DL for 4/22 flight.",request
"any idea what's up with #CX331",request
"But for real how can I get a job working with  social media group. They all seem so fun! âœˆï¸",request
"Thank you  for finding  garment bag so quickly after we left it on the plane. #socialmediawin ",compliment
"Again  ? Looks like your staff needs some religious literacy training. And customer service training.",complaint
"Skytrax names Qatarâ€™s Hamad Intâ€™l best airport in the Middle East",compliment
"4 calls and still can't get my flight ticketed. Could you look into it for me. Record locator: ALSUFS #help",request
"If I go to SEA early and there r open seats, can I get on standby?",request
"SUPER huge thanks to Marquetta at Dulles for helping me with some misplaced luggage of one of my traveling students! #happyteacher",compliment
"I was having trouble finding my seatbelt. I didn't know how to put it on but then your flight attendant showed me how Thanks #united",compliment
"American Airlines fucked us out of 3 more flights, and yet ANOTHER day spent sleeping in an airport. is junk. Junk junk junk.",complaint
"Yet another easy and quick solution using  This is one of many reasons I'm a loyal  flier. Thx *BB #servicematters",compliment
"IAH is the worst!  Standing at baggage claim for 30 min still no bags!!! Ugh!",complaint
"is there anyway to upgrade my seat",request
"please bring back your AUS to DAL service!  is killing me with these prices...",request
"Flight 3042 delayed for over 6 +hours &amp; all we received was $200. We've missed work &amp; other obligations today. Poor service!",complaint
"is there an aadvantage platinum check in line at CUN?",request
"thx  for another delayed flight over an old plane that needed to be repaired before taking off",complaint
"flight from KOA to SEA delayed by 4 hours. This is costing us money for accommodations back home. How can you rectify this?",request
"If you're disabled don't fly  Flight from TPA to EWR on 3/17 received poor treatment.  sucks if you're paralyzed. #united",complaint
"trying to get a hold of  is a joke. I have to wait 73 minutes on hold?! are you kidding me?! Disgusting.",complaint
"i don't know where to go anymore to get help on setting a password for my son's sky miles account. I tried online, by phone...",request
"Hey  another day and another delay! ðŸ˜±ðŸ‘ŽðŸ”¨â˜ ",complaint
"big thanks to the gate agent at A49 in Denver.. He provided the extra mile service..",compliment
"and this is why I love you. So glad you're in Atlanta.  ",compliment
"Very disappointed  wants to charge me $197 to get on an earlier flight when there is plenty of space available",complaint
"please check your inbox for my DM. Thanks!",request
"flight 1988 LGA to CLT returning to LGA gate for fix. Might miss connecting 1868 CLT to CHS 11:14 departure. Please help?",request
"Dear  Please have more CRJs at FAY like USAir had. Don't like Dash8s. And before Sept would be a good time. K, thanks. ðŸ˜˜",compliment
"scheduled on cancelled flight tomorrow DL1246. Can i just get a refund/ credit instead of rebooking? Easier for me to do.",request
"#CityOfHouston #IAH Disgraceful delay unboarding  249. Broken Ramp. Full Flight. Do maint before arrival!",complaint
"Flying on a Boeing 777! Biggest plane I've ever been on!! How do I turn off the TV I can't afford to watch  ?",request
"on flight 154 the crew working the business class cabin is fantastic",compliment
"Thanks   for your help this weekend",compliment
"your workers at Miami international Airport have just cost my Aunt her job. They did not help her. Only words they seem to..",complaint
"help! I just lost my #beatz headphones  who do I contact to help me? Gate 4/5 flight 492.",request
"(1/3) Thanks for doing everything you could to ruin my vacation.  First you cancel my first flight for the lamest reason, then",complaint
"Thanks  for the cancelled flight and no notification. It's a beautiful day, why cancel? Now I'm stuck. -Unhappy customer",complaint
"I will never fly with United airlines again.  They have absolutely the worst customer service ever.",complaint
"Is there issues with the  website? Are there really no flights from DFW to London at the end of August? Cuz that's weird.",request
"How can an airline with such good in-flight service have such a pathetically poor customer service call centre?",complaint
"Stewardess photo bomb, lol!  she's awesomeðŸ‘ðŸ» ",compliment
"is there wifi onboard all flights?",request
"I need some wine plz in seat 17L : Flight UA2022 has been delayed over an hour and I'm just sitting here thirsty in my seat. thx ðŸ˜œ",request
"fucking sucks.  Made me check my only bag due to space.  I walk on the plane and there is tons of overhead room.   WTF.",complaint
"what time do your service counters open in Santiago, Chile?  There's no one here!",request
"I am flying with you frm Heathrow to Hanoi via Doha in July with my 2year old daughter, what services to you have for a child?",request
"Thanks   ",compliment
"I am scheduled for a flight that doesn't show up in the list of flights. Why would that be?",request
"Thanks  from me and   ",compliment
"I somehow ended up with two Skymiles numbers. Is there a way to consolidate?",request
"Thank you  for getting us on an earlier flight!  Always great flying with you. Next stop, ",compliment
"booked on AA flight with BA flight#.Can u assist regarding seat reservation&amp;meal?impossible to do that on AA/BA websites.thx",request
"DL 1065 is maintenance delayed. Cust service says flt listed as boarding so no rebooking unless I see a rep at airport?",complaint
"Having a minor panic attack because of my delayed  flight to Phoenix (1/3)",complaint
"If  doesn't fix this problem, they're going to have problems. I have a BIG mouth and ALOT of friends.",complaint
"Finally home with my boys! Thank u  for outstanding customer service, so many stewards I wish I'd remembered the names of!",compliment
"Hey   Outstanding service by Lilia in Chicago Sky Club after delayed &amp; missed flight 2 SFO. #greatservice",compliment
"Can you advise if AA723 from DUB-PHL on 24 March has seat-back entertainment or is it overhead? Thanks",request
"I can't seem to check in our flight today DL21 CDG - EWR confirmation number F7HCB8. Can you help?  Steven + Diana Lenkowsky",request
"got email flt 616 3/25 fr SIN-NRT delayed. Should still make connect on flt 622 fr NRT-PDX at 5:30p? No need to rebook? TY",request
"having worst experience with your flight crew. Unbelievably rude &amp; unhelpful. Told me solution was complaint online. Flight no 1460",complaint
"I'm buzzin off the amazing deals I got from  yesterday and  today. I'm #Winning",compliment
"Kudos to our purser Silvia on  flight 1130 today. She and her Bogota-based crew were superb. #aateam",compliment
"how could you still show Denver ft 738 still on time today! Now they can't even get me out tomorrow bc u haven't cancelled! Argh!",request
"The Worst Airline in The World. Worst Service, Inhumane Treatment with the Worst Employees. You don't deserve to be called Airline",complaint
"flt 4068. Great service. Great staff. Thank you!",compliment
"I will be breastfeeding on my flights tomorrow. I just want to make sure I will have my rights protected by your staff",request
"absolutely the worst airline in the world! Flights repeatedly delayed, missed luggage, etc. Do not fly United!",complaint
